"id","date","groupa_spent","groupa_conversions","groupb_spent","groupb_conversions"
"1016710","","0","0","0","0"
"1016711","","0","0","0","0"
"1016712","","0","0","0","0"
"1016713","","0","0","0","0"
"1016714","","0","0","0","0"
"1016715","","0","0","0","0"
"1016716","","0","0","0","0"
"1016717","","0","0","0","0"
"1016718","","0","0","0","0"
"1016719","","0","0","0","0"
"1016720","","0","0","0","0"
"1016721","","0","0","0","0"
"1016722","","0","0","0","0"
"1016723","","0","0","0","0"
"1016725","","0","0","0","0"
"1016726","","0","0","0","0"
"1016727","","0","0","0","0"
"1016728","","0","0","0","0"
"1016729","","0","0","0","0"
"1016730","","0","0","0","0"
"1016731","","0","0","0","0"
"1016732","","0","0","0","0"
"1016733","","0","0","0","0"
"1016734","","0","0","0","0"
"1016735","","0","0","0","0"
"1016736","","0","0","0","0"
"1016737","","0","0","0","0"
"1016738","","0","0","0","0"
"1016739","","0","0","0","0"
"1016740","","0","0","0","0"
"1016742","","0","0","0","0"
"1016743","","0","0","0","0"
"1016744","","0","0","0","0"
"1016745","","0","0","0","0"
"1016746","","0","0","0","0"
"1016747","","0","0","0","0"
"1016748","","0","0","0","0"
"1016749","","0","0","0","0"
"1016751","","0","0","0","0"
"1016752","","0","0","0","0"
"1016753","","0","0","0","0"
"1016754","","0","0","0","0"
"1016756","","0","0","0","0"
"1016757","","0","0","0","0"
"1016758","","0","0","0","0"
"1016759","","0","0","0","0"
"1016760","","0","0","0","0"
"1016761","","0","0","0","0"
"1016762","","0","0","0","0"
"1016763","","0","0","0","0"
"1016764","","0","0","0","0"
"1016765","","0","0","0","0"
"1016766","","0","0","0","0"
"1016767","","0","0","0","0"
"1016768","","0","0","0","0"
"1016769","","0","0","0","0"
"1016771","","0","0","0","0"
"1016772","","0","0","0","0"
"1016773","","0","0","0","0"
"1016774","","0","0","0","0"
"1016775","","0","0","0","0"
"1016776","","0","0","0","0"
"1016777","","0","0","0","0"
"1016778","","0","0","0","0"
"1016779","","0","0","0","0"
"1016780","","0","0","0","0"
"1016781","","0","0","0","0"
"1016782","","0","0","0","0"
"1016783","","0","0","0","0"
"1016784","","0","0","0","0"
"1016785","","0","0","0","0"
"1016786","","0","0","0","0"
"1016787","","0","0","0","0"
"1016788","","0","0","0","0"
"1016789","","0","0","0","0"
"1016790","","0","0","0","0"
"1016791","","0","0","0","0"
"1016792","","0","0","0","0"
"1016794","","0","0","0","0"
"1016795","","0","0","0","0"
"1016796","","0","0","0","0"
"1016797","","0","0","0","0"
"1016798","","0","0","0","0"
"1016799","","0","0","0","0"
"1016802","","0","0","0","0"
"1016803","","0","0","0","0"
"1016804","","0","0","0","0"
"1016805","","0","0","0","0"
"1016806","","0","0","0","0"
"1016807","","0","0","0","0"
"1016808","","0","0","0","0"
"1016809","","0","0","0","0"
"1016810","","0","0","0","0"
"1016811","","0","0","0","0"
"1016812","","0","0","0","0"
"1016813","","0","0","0","0"
"1016814","","0","0","0","0"
"1016815","","0","0","0","0"
"1016816","","0","0","0","0"
"1016817","","0","0","0","0"
"1016818","","0","0","0","0"
"1016819","","0","0","0","0"
"1016820","","0","0","0","0"
"1016822","","0","0","0","0"
"1016823","","0","0","0","0"
"1016824","","0","0","0","0"
"1016825","","0","0","0","0"
"1016826","","0","0","0","0"
"1016827","","0","0","0","0"
"1016828","","0","0","0","0"
"1016829","","0","0","0","0"
"1016830","","0","0","0","0"
"1016831","","0","0","0","0"
"1016832","","0","0","0","0"
"1016833","","0","0","0","0"
"1016834","","0","0","0","0"
"1016835","","0","0","0","0"
"1016836","","0","0","0","0"
"1016837","","0","0","0","0"
"1016838","","0","0","0","0"
"1016840","","0","0","0","0"
"1016841","","0","0","0","0"
"1016842","","0","0","0","0"
"1016843","","0","0","0","0"
"1016844","","0","0","0","0"
"1016845","","0","0","0","0"
"1016846","","0","0","0","0"
"1016847","","0","0","0","0"
"1016849","","0","0","0","0"
"1016850","","0","0","0","0"
"1016851","","0","0","0","0"
"1016852","","0","0","0","0"
"1016853","","0","0","0","0"
"1016854","","0","0","0","0"
"1016855","","0","0","0","0"
"1016856","","0","0","0","0"
"1016857","","0","0","0","0"
"1016858","","0","0","0","0"
"1016859","","0","0","0","0"
"1016860","","0","0","0","0"
"1016861","","0","0","0","0"
"1016862","","0","0","0","0"
"1016863","","0","0","0","0"
"1016864","","0","0","0","0"
"1016865","","0","0","0","0"
"1016866","","0","0","0","0"
"1016867","","0","0","0","0"
"1016868","","0","0","0","0"
"1016869","","0","0","0","0"
"1016870","","0","0","0","0"
"1016871","","0","0","0","0"
"1016872","","0","0","0","0"
"1016873","","0","0","0","0"
"1016874","","0","0","0","0"
"1016875","","0","0","0","0"
"1016876","","0","0","0","0"
"1016877","","0","0","0","0"
"1016881","","0","0","0","0"
"1016882","","0","0","0","0"
"1016883","","0","0","0","0"
"1016884","","0","0","0","0"
"1016885","","0","0","0","0"
"1016886","","0","0","0","0"
"1016887","","0","0","0","0"
"1016888","","0","0","0","0"
"1016889","","0","0","0","0"
"1016890","","0","0","0","0"
"1016891","","0","0","0","0"
"1016892","","0","0","0","0"
"1016893","","0","0","0","0"
"1016894","","0","0","0","0"
"1016895","","0","0","0","0"
"1016896","","0","0","0","0"
"1016897","","0","0","0","0"
"1016898","","0","0","0","0"
"1016899","","0","0","0","0"
"1016900","","0","0","0","0"
"1016901","","0","0","0","0"
"1016902","","0","0","0","0"
"1016903","","0","0","0","0"
"1016904","","0","0","0","0"
"1016905","","0","0","0","0"
"1016906","","0","0","0","0"
"1016907","","0","0","0","0"
"1016908","","0","0","0","0"
"1016909","","0","0","0","0"
"1016910","","0","0","0","0"
"1016911","","0","0","0","0"
"1016912","","0","0","0","0"
"1016913","","0","0","0","0"
"1016914","","0","0","0","0"
"1016915","","0","0","0","0"
"1016916","","0","0","0","0"
"1016917","","0","0","0","0"
"1016918","","0","0","0","0"
"1016919","","0","0","0","0"
"1016920","","0","0","0","0"
"1016922","","0","0","0","0"
"1016923","","0","0","0","0"
"1016926","","0","0","0","0"
"1016928","","0","0","0","0"
"1016929","","0","0","0","0"
"1016930","","0","0","0","0"
"1016931","","0","0","0","0"
"1016933","","0","0","0","0"
"1016934","","0","0","0","0"
"1016935","","0","0","0","0"
"1016936","","0","0","0","0"
"1016937","","0","0","0","0"
"1016939","","0","0","0","0"
"1016940","","0","0","0","0"
"1016941","","0","0","0","0"
"1016942","","0","0","0","0"
"1016943","","0","0","0","0"
"1016944","","0","0","0","0"
"1016945","","0","0","0","0"
"1016946","","0","0","0","0"
"1016948","","0","0","0","0"
"1016949","","0","0","0","0"
"1016950","","0","0","0","0"
"1016951","","0","0","0","0"
"1016953","","0","0","0","0"
"1016954","","0","0","0","0"
"1016955","","0","0","0","0"
"1016956","","0","0","0","0"
"1016957","","0","0","0","0"
"1016958","","0","0","0","0"
"1016959","","0","0","0","0"
"1016961","","0","0","0","0"
"1016963","","0","0","0","0"
"1016964","","0","0","0","0"
"1016965","","0","0","0","0"
"1016966","","0","0","0","0"
"1016967","","0","0","0","0"
"1016968","","0","0","0","0"
"1016969","","0","0","0","0"
"1016970","","0","0","0","0"
"1016971","","0","0","0","0"
"1016972","","0","0","0","0"
"1016973","","0","0","0","0"
"1016974","","0","0","0","0"
"1016975","","0","0","0","0"
"1016976","","0","0","0","0"
"1016977","","0","0","0","0"
"1016978","","0","0","0","0"
"1016979","","0","0","0","0"
"1016980","","0","0","0","0"
"1016981","","0","0","0","0"
"1016982","","0","0","0","0"
"1016983","","0","0","0","0"
"1016984","","0","0","0","0"
"1016985","","0","0","0","0"
"1016986","","0","0","0","0"
"1016987","","0","0","0","0"
"1016988","","0","0","0","0"
"1016989","","0","0","0","0"
"1016990","","0","0","0","0"
"1016991","","0","0","0","0"
"1016992","","0","0","0","0"
"1016993","","0","0","0","0"
"1016994","","0","0","0","0"
"1016995","","0","0","0","0"
"1016996","","0","0","0","0"
"1016997","","0","0","0","0"
"1016998","","0","0","0","0"
"1016999","","0","0","0","0"
"1017000","","0","0","0","0"
"1017001","","0","0","0","0"
"1017002","","0","0","0","0"
"1017003","","0","0","0","0"
"1017004","","0","0","0","0"
"1017005","","0","0","0","0"
"1017006","","0","0","0","0"
"1017007","","0","0","0","0"
"1017008","","0","0","0","0"
"1017009","","0","0","0","0"
"1017010","","0","0","0","0"
"1017011","","0","0","0","0"
"1017012","","0","0","0","0"
"1017013","","0","0","0","0"
"1017014","","0","0","0","0"
"1017015","","0","0","0","0"
"1017017","","0","0","0","0"
"1017018","","0","0","0","0"
"1017019","","0","0","0","0"
"1017020","","0","0","0","0"
"1017021","","0","0","0","0"
"1017022","","0","0","0","0"
"1017023","","0","0","0","0"
"1017024","","0","0","0","0"
"1017025","","0","0","0","0"
"1017026","","0","0","0","0"
"1017027","","0","0","0","0"
"1017028","","0","0","0","0"
"1017029","","0","0","0","0"
"1017030","","0","0","0","0"
"1017031","","0","0","0","0"
"1017032","","0","0","0","0"
"1017033","","0","0","0","0"
"1017034","","0","0","0","0"
"1017035","","0","0","0","0"
"1017036","","0","0","0","0"
"1017037","","0","0","0","0"
"1017038","","0","0","0","0"
"1017039","","0","0","0","0"
"1017040","","0","0","0","0"
"1017041","","0","0","0","0"
"1017042","","0","0","0","0"
"1017043","","0","0","0","0"
"1017044","","0","0","0","0"
"1017045","","0","0","0","0"
"1017046","","0","0","0","0"
"1017047","","0","0","0","0"
"1017048","","0","0","0","0"
"1017049","","0","0","0","0"
"1017050","","0","0","0","0"
"1017051","","0","0","0","0"
"1017052","","0","0","0","0"
"1017053","","0","0","0","0"
"1017054","","0","0","0","0"
"1017056","","0","0","0","0"
"1017057","","0","0","0","0"
"1017058","","0","0","0","0"
"1017059","","0","0","0","0"
"1017061","","0","0","0","0"
"1017062","","0","0","0","0"
"1017063","","0","0","0","0"
"1017064","","0","0","0","0"
"1017065","","0","0","0","0"
"1017066","","0","0","0","0"
"1017068","","0","0","0","0"
"1017070","","0","0","0","0"
"1017071","","0","0","0","0"
"1017072","","0","0","0","0"
"1017073","","0","0","0","0"
"1017074","","0","0","0","0"
"1017075","","0","0","0","0"
"1017076","","0","0","0","0"
"1017077","","0","0","0","0"
"1017078","","0","0","0","0"
"1017079","","0","0","0","0"
"1017080","","0","0","0","0"
"1017081","","0","0","0","0"
"1017082","","0","0","0","0"
"1017083","","0","0","0","0"
"1017084","","0","0","0","0"
"1017085","","0","0","0","0"
"1017086","","0","0","0","0"
"1017088","","0","0","0","0"
"1017089","","0","0","0","0"
"1017090","","0","0","0","0"
"1017091","","0","0","0","0"
"1017092","","0","0","0","0"
"1017093","","0","0","0","0"
"1017094","","0","0","0","0"
"1017095","","0","0","0","0"
"1017096","","0","0","0","0"
"1017097","","0","0","0","0"
"1017098","","0","0","0","0"
"1017099","","0","0","0","0"
"1017100","","0","0","0","0"
"1017101","","0","0","0","0"
"1017102","","0","0","0","0"
"1017103","","0","0","0","0"
"1017104","","0","0","0","0"
"1017105","","0","0","0","0"
"1017106","","0","0","0","0"
"1017107","","0","0","0","0"
"1017108","","0","0","0","0"
"1017109","","0","0","0","0"
"1017110","","0","0","0","0"
"1017111","","0","0","0","0"
"1017112","","0","0","0","0"
"1017113","","0","0","0","0"
"1017114","","0","0","0","0"
"1017115","","0","0","0","0"
"1017116","","0","0","0","0"
"1017117","","0","0","0","0"
"1017118","","0","0","0","0"
"1017119","","0","0","0","0"
"1017120","","0","0","0","0"
"1017121","","0","0","0","0"
"1017122","","0","0","0","0"
"1017123","","0","0","0","0"
"1017124","","0","0","0","0"
"1017125","","0","0","0","0"
"1017126","","0","0","0","0"
"1017128","","0","0","0","0"
"1017129","","0","0","0","0"
"1017130","","0","0","0","0"
"1017131","","0","0","0","0"
"1017132","","0","0","0","0"
"1017134","","0","0","0","0"
"1017135","","0","0","0","0"
"1017136","","0","0","0","0"
"1017137","","0","0","0","0"
"1017138","","0","0","0","0"
"1017139","","0","0","0","0"
"1017140","","0","0","0","0"
"1017141","","0","0","0","0"
"1017142","","0","0","0","0"
"1017143","","0","0","0","0"
"1017144","","0","0","0","0"
"1017145","","0","0","0","0"
"1017146","","0","0","0","0"
"1017147","","0","0","0","0"
"1017148","","0","0","0","0"
"1017149","","0","0","0","0"
"1017151","","0","0","0","0"
"1017152","","0","0","0","0"
"1017153","","0","0","0","0"
"1017154","","0","0","0","0"
"1017156","","0","0","0","0"
"1017157","","0","0","0","0"
"1017158","","0","0","0","0"
"1017159","","0","0","0","0"
"1017160","","0","0","0","0"
"1017161","","0","0","0","0"
"1017162","","0","0","0","0"
"1017163","","0","0","0","0"
"1017164","","0","0","0","0"
"1017165","","0","0","0","0"
"1017166","","0","0","0","0"
"1017167","","0","0","0","0"
"1017168","","0","0","0","0"
"1017169","","0","0","0","0"
"1017170","","0","0","0","0"
"1017171","","0","0","0","0"
"1017172","","0","0","0","0"
"1017173","","0","0","0","0"
"1017174","","0","0","0","0"
"1017175","","0","0","0","0"
"1017176","","0","0","0","0"
"1017177","","0","0","0","0"
"1017178","","0","0","0","0"
"1017179","","0","0","0","0"
"1017180","","0","0","0","0"
"1017181","","0","0","0","0"
"1017182","","0","0","0","0"
"1017183","","0","0","0","0"
"1017185","","0","0","0","0"
"1017186","","0","0","0","0"
"1017187","","0","0","0","0"
"1017188","","0","0","0","0"
"1017189","","0","0","0","0"
"1017190","","0","0","0","0"
"1017191","","0","0","0","0"
"1017192","","0","0","0","0"
"1017193","","0","0","0","0"
"1017194","","0","0","0","0"
"1017195","","0","0","0","0"
"1017196","","0","0","0","0"
"1017197","","0","0","0","0"
"1017198","","0","0","0","0"
"1017199","","0","0","0","0"
"1017200","","0","0","0","0"
"1017202","","0","0","0","0"
"1017203","","0","0","0","0"
"1017204","","0","0","0","0"
"1017205","","0","0","0","0"
"1017206","","0","0","0","0"
"1017207","","0","0","0","0"
"1017208","","0","0","0","0"
"1017209","","0","0","0","0"
"1017211","","0","0","0","0"
"1017212","","0","0","0","0"
"1017213","","0","0","0","0"
"1017214","","0","0","0","0"
"1017215","","0","0","0","0"
"1017216","","0","0","0","0"
"1017217","","0","0","0","0"
"1017218","","0","0","0","0"
"1017219","","0","0","0","0"
"1017220","","0","0","0","0"
"1017221","","0","0","0","0"
"1017222","","0","0","0","0"
"1017223","","0","0","0","0"
"1017224","","0","0","0","0"
"1017225","","0","0","0","0"
"1017226","","0","0","0","0"
"1017227","","0","0","0","0"
"1017228","","0","0","0","0"
"1017229","","0","0","0","0"
"1017230","","0","0","0","0"
"1017231","","0","0","0","0"
"1017232","","0","0","0","0"
"1017233","","0","0","0","0"
"1017234","","0","0","0","0"
"1017236","","0","0","0","0"
"1017237","","0","0","0","0"
"1017238","","0","0","0","0"
"1017239","","0","0","0","0"
"1017240","","0","0","0","0"
"1017241","","0","0","0","0"
"1017242","","0","0","0","0"
"1017244","","0","0","0","0"
"1017245","","0","0","0","0"
"1017246","","0","0","0","0"
"1017247","","0","0","0","0"
"1017249","","0","0","0","0"
"1017250","","0","0","0","0"
"1017251","","0","0","0","0"
"1017252","","0","0","0","0"
"1017253","","0","0","0","0"
"1017254","","0","0","0","0"
"1017255","","0","0","0","0"
"1017256","","0","0","0","0"
"1017257","","0","0","0","0"
"1017258","","0","0","0","0"
"1017259","","0","0","0","0"
"1017260","","0","0","0","0"
"1017261","","0","0","0","0"
"1017262","","0","0","0","0"
"1017263","","0","0","0","0"
"1017264","","0","0","0","0"
"1017265","","0","0","0","0"
"1017266","","0","0","0","0"
"1017267","","0","0","0","0"
"1017268","","0","0","0","0"
"1017269","","0","0","0","0"
"1017271","","0","0","0","0"
"1017272","","0","0","0","0"
"1017273","","0","0","0","0"
"1017274","","0","0","0","0"
"1017275","","0","0","0","0"
"1017276","","0","0","0","0"
"1017277","","0","0","0","0"
"1017278","","0","0","0","0"
"1017279","","0","0","0","0"
"1017280","","0","0","0","0"
"1017281","","0","0","0","0"
"1017282","","0","0","0","0"
"1017283","","0","0","0","0"
"1017284","","0","0","0","0"
"1017285","","0","0","0","0"
"1017286","","0","0","0","0"
"1017288","","0","0","0","0"
"1017289","","0","0","0","0"
"1017290","","0","0","0","0"
"1017291","","0","0","0","0"
"1017292","","0","0","0","0"
"1017294","","0","0","0","0"
"1017295","","0","0","0","0"
"1017296","","0","0","0","0"
"1017297","","0","0","0","0"
"1017298","","0","0","0","0"
"1017299","","0","0","0","0"
"1017300","","0","0","0","0"
"1017301","","0","0","0","0"
"1017302","","0","0","0","0"
"1017305","","0","0","0","0"
"1017306","","0","0","0","0"
"1017308","","0","0","0","0"
"1017309","","0","0","0","0"
"1017310","","0","0","0","0"
"1017311","","0","0","0","0"
"1017312","","0","0","0","0"
"1017313","","0","0","0","0"
"1017314","","0","0","0","0"
"1017315","","0","0","0","0"
"1017316","","0","0","0","0"
"1017317","","0","0","0","0"
"1017318","","0","0","0","0"
"1017319","","0","0","0","0"
"1017320","","0","0","0","0"
"1017321","","0","0","0","0"
"1017322","","0","0","0","0"
"1017323","","0","0","0","0"
"1017324","","0","0","0","0"
"1017326","","0","0","0","0"
"1017327","","0","0","0","0"
"1017328","","0","0","0","0"
"1017329","","0","0","0","0"
"1017330","","0","0","0","0"
"1017331","","0","0","0","0"
"1017332","","0","0","0","0"
"1017333","","0","0","0","0"
"1017334","","0","0","0","0"
"1017335","","0","0","0","0"
"1017336","","0","0","0","0"
"1017337","","0","0","0","0"
"1017338","","0","0","0","0"
"1017339","","0","0","0","0"
"1017340","","0","0","0","0"
"1017341","","0","0","0","0"
"1017342","","0","0","0","0"
"1017343","","0","0","0","0"
"1017344","","0","0","0","0"
"1017345","","0","0","0","0"
"1017346","","0","0","0","0"
"1017348","","0","0","0","0"
"1017349","","0","0","0","0"
"1017350","","0","0","0","0"
"1017351","","0","0","0","0"
"1017352","","0","0","0","0"
"1017353","","0","0","0","0"
"1017354","","0","0","0","0"
"1017355","","0","0","0","0"
"1017357","","0","0","0","0"
"1017358","","0","0","0","0"
"1017360","","0","0","0","0"
"1017361","","0","0","0","0"
"1017362","","0","0","0","0"
"1017363","","0","0","0","0"
"1017364","","0","0","0","0"
"1017365","","0","0","0","0"
"1017366","","0","0","0","0"
"1017367","","0","0","0","0"
"1017368","","0","0","0","0"
"1017369","","0","0","0","0"
"1017370","","0","0","0","0"
"1017371","","0","0","0","0"
"1017372","","0","0","0","0"
"1017374","","0","0","0","0"
"1017375","","0","0","0","0"
"1017376","","0","0","0","0"
"1017377","","0","0","0","0"
"1017378","","0","0","0","0"
"1017379","","0","0","0","0"
"1017380","","0","0","0","0"
"1017381","","0","0","0","0"
"1017382","","0","0","0","0"
